ID_PARLN_short,spessore,Vs,Acoord_Y,Acoord_X,DEM,Slope,Geologia,Roughness,Ruggedness,Topographic_position_index,Profile_curvature,Tangential_curvature,Aspect,Dx,Dy
054051L66,30,816,42.7391733,12.73808192,319.0184937,2.450472355,3,0.906097412,0.01877594,0.018981934,1.89E-05,0.000487093,94.07761383,-0.00304294,0.042685062
054051L67,30,399.3124898,42.74934266,12.73094303,298.4812012,2.005792141,3,0.840087891,0.219482422,0.017181396,0.000389759,6.75E-05,337.1950684,0.032282934,-0.013573756
054051L68,30,283.4976698,42.72890809,12.71452723,430.0036011,14.17683697,3,5.807800293,1.051036835,-0.052459717,-0.0019973,0.000767988,173.5862122,-0.251016408,0.028217146
054051L69,30,258,42.73153051,12.72774509,346.7838135,11.93673897,3,5.63659668,1.212612152,-0.485778809,-0.008693997,-0.00359104,42.51888275,0.155809045,0.142867193
054051L72,30,329.8416315,42.75475001,12.75078554,289.9515076,1.372009635,3,0.7684021,0.335483551,-0.1065979,-0.002426295,-0.000414454,132.2923584,-0.016116099,0.017716112
067041L3,30,317.6042748,42.70132172,13.77447037,226.294693,1.158748388,6,0.51550293,0.064422607,0.062103271,0.00067114,0.000984053,288.416687,0.006389907,-0.019190101
067041L5,30,374.9680365,42.70543045,13.76629412,213.3330994,2.483524799,17,1.220001221,0.001525879,1.53E-05,-7.11E-08,3.76E-07,218.9949188,-0.033708084,-0.027291326
067041L7,30,402.4071471,42.69929801,13.78145714,201.5955963,3.782100439,3,1.742706299,0.026800156,1.53E-05,2.46E-07,-4.36E-08,293.7647095,0.026638597,-0.06049864
067041L9,30,463.5765049,42.69748939,13.78074778,183.8352051,6.373187065,17,3.018005371,0.128160477,-0.147994995,-0.000376516,-0.003540838,298.2088928,0.052794453,-0.098424517
067041L10,30,608.6705202,42.67162772,13.71181469,372.4678955,6.200487137,6,2.962219238,0.026126862,0,2.69E-08,-1.28E-07,299.5804749,0.053629287,-0.094479568
067041L17,30,448.9879655,42.66028499,13.70977943,247.8807068,1.047229648,3,0.445495605,0.032398224,0.009902954,-7.98E-06,0.000272112,74.31629181,0.004941296,0.017598428
067041L18,30,610.5283627,42.66029702,13.71004761,247.7145996,1.126022696,3,0.541412354,0.013090134,0.000167847,-8.04E-07,5.48E-06,58.14294434,0.010373728,0.016693968
067041L19,30,629.6194687,42.66057811,13.7174359,242.7487946,3.441404581,3,1.501296997,0.25377655,-0.143432617,-0.002688554,-0.001119206,6.700487137,0.059722796,0.007016331
067041L20,30,348.5632264,42.71253755,13.74903258,244.5048065,5.7960639,17,2.801101685,1.252223969,0.139144897,0.001898092,0.001773813,288.1875,0.031681936,-0.096432112
067041L21,30,381.024778,42.66762063,13.72552803,230.5513,13.45812702,6,5.588088989,1.453662872,-0.411987305,-0.010533901,0.000452761,346.7959595,0.232968956,-0.054659709
067041L24,30,434.7346013,42.66266113,13.71607527,246.2171936,1.924829483,3,0.740203857,0.051431656,0.047485352,-1.33E-05,0.001278776,358.288269,0.033590782,-0.001003832
067041L27,30,448.3780929,42.65920797,13.69974791,271.1964111,3.140451908,3,1.291778564,0.067733765,3.05E-05,1.65E-07,3.42E-07,281.350769,0.010798107,-0.053791106
043053L1,30,462.2204341,43.22254588,13.33768182,179.1098022,4.192962646,3,1.623001099,0.381502151,0.036865234,0.000988751,-1.36E-05,169.855835,-0.072162725,0.012911528
043053L2,30,429.5667128,43.21924878,13.32585319,178.1495972,3.868682861,3,1.753601074,0.141952515,-0.065444946,-0.000919373,-0.000817465,343.0991821,0.064700522,-0.019658543
043053L3,30,278,43.21552889,13.27727549,240.2888031,4.194226265,3,1.76210022,0.151935577,0.150878906,0.00119178,0.002814323,284.2108765,0.018002249,-0.071087413
043053L4,30,347.3981716,43.21041428,13.28206052,227.9015961,2.756092072,3,1.361206055,0.535295486,-0.418731689,-0.002103099,-0.009044975,315.7442932,0.034478068,-0.03359374
043053L6,30,514.4406814,43.20632553,13.28681601,199.565094,5.995188713,3,2.799301147,0.407960892,0.207427979,0.002400091,0.003074611,324.1331787,0.085102178,-0.061528601
043053L8,30,516.2523912,43.20968737,13.29909372,188.8103027,9.745423317,3,3.85710144,1.212226868,0.186981201,0.008270965,-0.003600763,102.8162308,-0.03809683,0.167464212
043053L9,30,355,43.21036398,13.29736377,192.9994965,4.235751152,3,1.530899048,5.91E-05,4.58E-05,7.34E-07,5.81E-07,358.0460815,0.074016452,-0.002525124
043053L5,30,495,43.20744288,13.28626772,220.2073059,5.048648834,3,2.62940979,1.660413742,0.39213562,0.009597124,0.00074405,287.9529419,0.027229868,-0.084039755
043053L7,30,396.5225147,43.20698746,13.29979656,197.2310944,2.811794996,3,1.382202148,3.62E-05,0,-1.22E-07,3.26E-07,129.2762604,-0.031091239,0.038018189
043053L10,30,451.6209584,43.20596594,13.30255765,211.6109009,3.700472593,3,1.673400879,0.299901962,0.223342896,0.000583048,0.005357956,82.33184814,0.008629674,0.06409473
043053L11,30,320.5323252,43.20503336,13.26798198,316.1470947,8.161025047,6,3.994995117,0.311885834,-0.212615967,-0.000532191,-0.00506883,326.7341919,0.119903348,-0.078659348
043053L12,30,318.032871,43.21535852,13.28932085,228.4048004,2.754335165,3,1.327590942,0.067035675,-0.086029053,-0.000180969,-0.002109927,326.0457153,0.039904207,-0.026869422
043053L13,30,330.1114809,43.2164115,13.30987646,200.6304016,2.470185041,3,1.215789795,0.1889534,0.023605347,0.00017591,0.000452542,311.7722168,0.028737223,-0.032172203
043053L14,30,231,43.23142953,13.26765316,380.7912903,12.47975922,17,4.823608398,0.576557159,-0.374908447,-0.002913861,-0.006705238,272.7292786,0.010538329,-0.22106497
043053L15,30,215,43.23242407,13.27149185,394.7741089,2.319756031,17,1.941009521,0.36302948,0.542907715,0.009945802,0.004503242,351.2810364,0.040039625,-0.006140482
043053L16,30,323,43.23300925,13.27029307,388.5907898,14.88738251,17,5.508422852,0.212909698,0.152130127,0.001243272,0.00258912,89.49887848,0.002325024,0.265823692
043053L17,30,176,43.21807488,13.28851849,267.5635071,9.214076042,17,3.791687012,0.237201691,-0.233612061,-0.001574302,-0.004533935,348.2861328,0.158831388,-0.032932468
043053L18,30,226,43.21953455,13.29400585,266.8866882,11.98358727,17,5.678009033,0.312511444,-0.079650879,6.48E-05,-0.002146076,332.7974243,0.188772514,-0.097026624
043053L19,30,156,43.21931015,13.29828445,219.8497925,1.679994583,3,0.653503418,0.474611282,-0.077728271,-0.001992341,-7.79E-05,274.4631348,0.0022823,-0.029239861
043053L20,30,349,43.21661711,13.3067313,206.661499,2.987120867,3,1.418899536,0.000198364,9.16E-05,4.64E-07,2.23E-06,299.0181885,0.025312057,-0.045629993
043053L21,30,199,43.21491956,13.29308808,219.2350006,1.135659337,3,0.54901123,0.073883057,0.006149292,0.000165826,-2.25E-06,322.2794189,0.015679894,-0.012127804
043053L22,30,324,43.21223674,13.28950662,212.5350037,4.444450378,3,1.87210083,0.155735016,-0.061706543,-0.000113376,-0.001526554,286.2140503,0.021702452,-0.074632011
043053L23,30,211,43.21528013,13.27690084,238.8881073,6.480757236,3,3.046798706,0.523708344,0.046264648,0.000285027,0.000937255,297.3985291,0.052272037,-0.100849316
043053L24,30,301,43.20784958,13.27438959,235.6826019,6.61353159,3,3.216094971,0.556371689,0.282897949,0.004048116,0.003390809,329.8091736,0.100211978,-0.058303293
043053L25,30,336,43.20766382,13.27939263,207.5325012,3.064949274,3,1.467300415,0.019287109,0.00894165,-1.45E-05,0.000252604,300.9090881,0.027503569,-0.0459386
043053L26,30,281,43.20900514,13.29379471,195.3840942,4.913576603,3,2.189910889,0.149969101,-0.084686279,-0.00025765,-0.001990239,285.2444458,0.022603661,-0.082940944
067045L1,30,430,42.56007351,13.63910856,503.6665955,13.26729488,6,6.29119873,0.502239227,0.005554199,0.000147154,-1.16E-05,25.05713272,0.213587135,0.099856734
067045L2,30,420,42.55565784,13.66642902,379.8088989,7.289539814,6,3.258300781,0.068260193,-0.014831543,-1.20E-05,-0.000379883,289.2367859,0.042143781,-0.120770685
067045L3,30,415,42.54355834,13.63163652,559.3848267,14.99042416,6,5.572998047,0.047416687,-0.001098633,-1.15E-05,-1.60E-05,92.37992859,-0.011118919,0.267529219
067045L4,30,450,42.54470101,13.64671333,423.9883118,10.74676228,3,4.42489624,1.186187744,0.654174805,0.007814936,0.009041946,77.73527527,0.040316951,0.185458794
067045L5,30,406,42.54649332,13.65054759,402.6231995,9.118452072,6,4.441711426,2.391834259,0.189544678,0.002782712,0.002136281,323.9370728,0.129741699,-0.094480716
067045L6,30,483,42.5457828,13.64833413,402.111908,5.270503044,6,2.327789307,0.292823792,0.032348633,0.0002088,0.000648091,107.7459106,-0.028115818,0.087855384
067045L7,30,417,42.54525319,13.64847953,401.1477051,5.72311306,3,3.264221191,2.835300446,0.288696289,0.004980323,0.002628958,289.9091797,0.03412693,-0.094227418
043055L5,23.58999991,502.7553659,43.1907624,13.3722893,320.2341003,1.890509367,3,0.985809326,0.724750519,0.165130615,0.003615143,0.000781539,96.33209229,-0.003640313,0.032805055
043055L6,21.58999997,410.36796,43.18828407,13.37087845,323.0097961,1.437029243,3,0.698394775,0.031627655,0.007751465,1.73E-05,0.000190256,33.55110168,0.020905763,0.013864052
067045L8,30,314,42.55671397,13.63377313,573.0447998,13.62040901,6,5.039855957,1.281089783,0.270568848,0.007352719,-0.000772502,1.150942206,0.242242724,0.004866762
067045L9,30,334,42.55339015,13.64813341,454.0906067,8.041863441,6,3.376281738,0.610664368,0.143768311,0.003832615,-0.000112695,16.08326912,0.13575013,0.039139323
067045L10,30,305,42.55638301,13.67304011,394.6557922,5.671879292,6,2.098175049,0.270488739,0.16506958,0.004276996,6.10E-05,184.0849915,-0.099060908,-0.007074695
067045L11,30,373,42.56407517,13.63861955,458.458313,10.27155685,6,4.759277344,0.252437592,-0.191741943,-0.000337477,-0.004681634,334.7802429,0.163937286,-0.077212065
067045L12,30,396,42.57185409,13.65216969,299.7078857,9.063580513,6,3.885009766,1.095844269,0.376037598,0.006163081,0.003582709,251.8166809,-0.049778406,-0.151550531
067045L14,30,360.88,42.5560161,13.67246319,388.166687,8.928946495,6,3.649383545,0.22467041,0.094238281,0.001119251,0.001335247,260.7981262,-0.025123613,-0.155085966
067045L21,30,500.03,42.55571207,13.67187277,382.355896,9.107191086,6,3.649414063,0.263122559,0.065765381,0.000661336,0.001053175,261.7520447,-0.022995805,-0.158638954
067045L17,30,513.17,42.55712693,13.62538342,628.3789063,4.919768333,6,1.994262695,0.020393372,-0.005737305,-6.14E-06,-0.000145432,99.83644104,-0.014704682,0.08480937
043054L1,30,373.1455372,43.29140773,13.34173623,137.3302002,0.882176876,3,0.342590332,8.39E-05,0,0,0,353.1274109,0.015286796,-0.001842488
043054L2,30,365.8181403,43.29109962,13.34098035,138.1737061,0.882226408,3,0.342605591,8.58E-05,1.53E-05,-2.55E-07,7.64E-07,353.1184998,0.015287369,-0.001844967
043054L4,30,617.8802858,43.30948553,13.31260113,307.218689,10.96078205,6,5.63961792,2.868980408,-0.155517578,-0.003124501,-0.000829131,240.1769714,-0.096312843,-0.168015048
043054L5,30,627.9040497,43.30950407,13.31263761,307.218689,10.96078205,6,5.63961792,2.868980408,-0.155517578,-0.003124501,-0.000829131,240.1769714,-0.096312843,-0.168015048
043054L6,30,595.2124259,43.31216766,13.30703962,278.7009888,4.640760422,6,1.96182251,0.253047943,-0.116577148,0.000710613,-0.003814112,190.9595947,-0.079690158,-0.015431884
043054L8,30,356.9440449,43.3111822,13.31408319,293.9154968,23.6732254,6,11.66699219,3.186210632,-0.711364746,-0.009911223,-0.005557507,22.12840652,0.406100661,0.165134966
043054L10,30,400,43.3397215,13.32603719,197.7261963,0.514894664,3,0.203796387,0.000713348,0.000152588,1.08E-06,2.78E-06,8.300774574,0.008892312,0.001297371
043054L12,30,478.3807355,43.28183819,13.3270462,143.3408966,1.027607679,3,0.473892212,0.001363754,-4.58E-05,-7.12E-07,-7.12E-07,335.9325256,0.016377021,-0.007314638
043054L13,30,464.3680138,43.30940211,13.30452702,265.9334106,6.050880909,3,2.933898926,0.26228714,-0.088989258,4.15E-05,-0.002401313,239.6823273,-0.05350722,-0.091501832
043054L14,30,456.2966637,43.31444428,13.30693942,258.520813,8.123485565,3,3.185302734,0.214197159,-0.110839844,-8.76E-05,-0.002836893,85.04863739,0.012319386,0.142201528
043054L15,30,412.253087,43.3088282,13.31199047,286.4729004,9.218417168,6,4.537689209,0.833454132,-0.015808105,-6.02E-05,-0.000354474,216.5221863,-0.130418792,-0.096582979
054058L10,15,650,42.75512366,12.86336295,447.8475037,17.26420593,10,6.959106445,0.461120605,-0.014404297,0.000270405,-0.000663205,94.66929626,-0.025297942,0.309737056
043054L16,30,425.1232359,43.3028421,13.31150271,229.6918945,3.955862045,3,2.205795288,0.663324356,-0.143356323,-0.004014336,0.000219625,226.1942444,-0.047866698,-0.049904905
054058L12,20,366.5413534,42.75446467,12.8652063,451.1791992,17.80450821,17,8.743591309,0.818359375,0.053131104,-1.57E-05,0.001367234,220.9263,-0.242636785,-0.21037358
043054L17,30,370.7384844,43.28001253,13.32350981,145.4172974,0.606642127,3,0.292114258,0.031398773,6.10E-05,-9.15E-06,1.08E-05,328.6554565,0.009042609,-0.005507627
054058L14,20,677.4193548,42.75398042,12.86290125,421.5905151,31.41094398,12,16.25189209,1.387744904,0.146087646,-0.004250999,0.009160473,247.3700409,-0.234960198,-0.56362462
043054L18,30,424.3133689,43.28462971,13.32767223,145.9734955,1.348759174,3,0.660095215,1.53E-05,3.05E-05,3.61E-07,1.98E-07,322.580658,0.018698612,-0.014306174
043054L19,30,317.7460628,43.31771676,13.29327091,293.305603,2.277514696,3,1.124206543,0.071178436,0,1.36E-07,-3.39E-07,223.2092438,-0.02898632,-0.027228765
043054L20,30,358.7665134,43.30067839,13.313153,222.9933014,2.541652203,3,1.155502319,0.328138351,0.037033081,0.000994734,-9.95E-06,296.2286987,0.019617368,-0.039817382
043055L2,30,446.8709362,43.20005827,13.37948871,291.9407959,14.92695618,3,8.410003662,3.415973663,0.450653076,0.011585798,-0.00079762,118.9260406,-0.128936037,0.233316556
043055L3,30,486.864118,43.19543909,13.37632488,309.0340881,7.960371971,3,3.090301514,0.85200882,0.135345459,0.004038645,-0.000543079,350.3611755,0.13785544,-0.023412565
043055L4,30,369.0790072,43.193622,13.37581925,310.1268005,5.556616306,3,2.282684326,1.388515472,0.459106445,0.012382109,-0.000313118,353.3417358,0.096626021,-0.011279611
043055L7,30,312,43.19744032,13.37648104,303.1824951,8.219867706,3,3.960876465,3.301605225,0.30078125,0.004721148,0.003118951,144.7104187,-0.117906384,0.083450198
043057L20,20.74000013,333.8330892,42.94304906,13.08317023,634.7932739,4.443964005,17,2.07598877,0.130554199,0.011413574,0.000191908,0.000109564,334.0679016,0.069889583,-0.033984933
043058L1,30,305,43.06585597,13.08051363,467.1177063,9.27063179,6,4.419708252,0.121414185,-0.030578613,-5.98E-05,-0.000743447,27.21476555,0.145153984,0.074646316
043057L22,10.66000009,480.2565918,42.92514165,13.03085276,765.4645996,14.32746506,10,6.368041992,0.321487427,0.014343262,0.000137171,0.000223879,343.1504211,0.24443157,-0.074029095
043057L23,12.36000001,521.885198,42.9742797,13.06297173,814.6096191,5.582273006,6,2.559448242,0.446151733,0.298278809,0.003817097,0.004061648,113.6553192,-0.039214518,0.089522779
043057L24,19.48999953,308.526219,42.92915249,13.08519439,619.7824707,3.311833858,10,1.822143555,1.876068115,-0.234619141,-0.007027947,0.000805389,339.1958618,0.054091621,-0.02055194
043058L10,30,346,43.06143785,13.08284972,441.1235046,1.018194795,3,0.491790771,1.53E-05,3.05E-05,2.00E-07,3.08E-07,123.0305023,-0.009687283,0.014899737
043058L2,30,378,43.06641538,13.08219101,441.4200134,19.41767502,3,9.666503906,0.779090881,-0.000244141,-0.003119777,0.003501568,34.53162384,0.290383518,0.199811116
043058L3,30,328,43.0629026,13.08535845,444.0127869,11.6052742,6,4.17980957,0.069210052,0.002044678,4.23E-05,9.34E-06,180.6297607,-0.205344841,-0.002257143
043058L4,30,447,43.03485815,13.08458598,582.9953003,10.62281227,10,4.555480957,0.644577026,-0.398925781,-0.000756198,-0.009671828,108.1707916,-0.058487616,0.178197175
043058L5,30,566,43.03475576,13.08600081,598.5112915,2.0796206,10,1.655151367,0.746353149,0.503723145,0.004709273,0.008708813,15.78909111,0.034940593,0.009880007
043058L6,30,534,43.03787992,13.08866571,516.9954834,8.171788216,12,3.822692871,0.254951477,0.008544922,0.000484157,-0.000269608,245.0715027,-0.060523108,-0.130216196
043058L8,30,395,43.06007928,13.08560598,467.9749146,22.13144112,10,10.3079834,2.115810394,0.642150879,0.013575401,4.16E-05,39.04970169,0.315827161,0.256205738
043058L9,30,429,43.06260584,13.08592032,450.7067871,12.74232292,6,5.857513428,0.676364899,-0.144287109,-0.004880031,0.001376209,201.2697144,-0.210723102,-0.082029231
054058L4,30,339.6226415,42.76981833,12.86425108,318.0333862,4.873836517,3,2.123596191,0.450241089,-0.024291992,-0.000416785,-0.000225417,342.157135,0.081165284,-0.026126323
054058L5,30,452.2862823,42.77022909,12.86310026,343.0841064,25.14859962,12,12.9954834,4.974609375,-0.806182861,-0.012906497,-0.003709062,242.0929108,-0.219720706,-0.414856136
054058L6,30,292.0517386,42.76656253,12.86205305,315.6440125,5.113755226,3,2.271728516,0.095306396,-0.13394165,-0.001477805,-0.002068477,337.7707214,0.082834952,-0.03385371
054058L7,30,481.1226194,42.80225958,12.86213229,790.1578979,11.37149334,17,4.623046875,0.780929565,-0.164306641,0.000426775,-0.00473841,268.8735962,-0.003953495,-0.201071486
054058L9,30,496.0768497,42.79927886,12.86405697,742.8013916,11.89100361,10,4.931945801,0.344009399,-0.00390625,-0.00371297,0.003774028,250.7200012,-0.069524139,-0.198752165
054058L13,30,582.7280866,42.7556154,12.86703639,485.3239136,13.62110329,10,6.726104736,0.464885712,0.115539551,4.60E-05,0.002945374,121.2023544,-0.125529572,0.207254693
109002P2,17,236.5357312,42.98379175,13.36488329,445.1929932,22.353899,6,10.42849731,2.541416168,0.532287598,0.005349569,0.00687361,107.3189316,-0.122414149,0.392569661
109002P7,18,265.4329135,42.98331135,13.36277418,453.6759033,25.93384361,6,13.93710327,2.032970428,0.135528564,0.000769398,0.002299382,121.8843613,-0.25685814,0.412911057
109002P15,20,336.8438311,42.97973626,13.36213321,434.3700867,25.74675369,6,13.47799683,1.230934143,-0.330169678,-0.00333292,-0.003822593,325.1697388,0.395854533,-0.275436282
109002P18,20,258.8693859,42.97895841,13.36000764,441.0851135,17.95058441,3,7.701202393,1.741325378,-0.036865234,0.001728888,-0.002845378,264.0112915,-0.033798873,-0.322186261
054058L15,30,314,42.76769049,12.86169647,319.4996033,5.65799427,12,2.781524658,1.092388153,-0.190216064,-0.005387702,0.000393205,340.2746887,0.093255408,-0.033436768
054058L24,30,392.3956789,42.80190499,12.86291492,779.4957275,8.741872787,17,3.896118164,0.68977356,-0.409912109,-0.004290765,-0.006410974,254.500412,-0.041090559,-0.148171872
054058L25,30,905.4878049,42.80199115,12.86463622,781.9594727,17.76887512,10,9.349243164,1.260116577,0.267700195,0.002879152,0.003623107,317.375946,0.235792935,-0.217005387
043057L16,30,507.9057362,42.92683741,13.08568275,629.5723877,1.828598857,10,0.750915527,0.440505981,-0.020019531,-0.000207677,-0.000326292,97.74468994,-0.004302153,0.031633571
043057L17,30,366.7280958,42.93134345,13.08643773,609.0532227,1.23477757,17,0.597045898,0.109268188,-0.016296387,-0.000680657,0.000245893,217.7820129,-0.017034665,-0.013204877
043057L18,30,855,42.93397343,13.08324349,631.9387817,14.33445263,17,5.976074219,0.604064941,0.404846191,0.002271288,0.008039376,261.319519,-0.038565267,-0.252600878
043057L19,30,487,42.9334374,13.08134835,607.0142212,2.994607449,17,1.479003906,0.261131287,0.109680176,0.000197644,0.002723562,234.0582581,-0.030704815,-0.042352043
043057L21,30,421.7531533,42.92179462,13.04098204,827.0064697,17.87803268,17,7.485168457,0.157081604,-0.053466797,-0.001156328,-8.12E-05,190.2542877,-0.317401081,-0.057420004
057001P237,30,572.6698329,42.69449482,13.2497204,835.065918,13.01764584,6,6.034423828,0.476974487,0.684692383,0.001454541,0.016258167,11.89490128,0.226218179,0.047650624
057001P261,30,437.1035544,42.69223114,13.25658354,739.0076904,4.499835968,6,2.223815918,0.103408813,0,-7.47E-08,8.86E-07,132.5363007,-0.053202812,0.057986867
057002P72,20,293,42.6368177,13.2855497,888.2329102,9.769906998,16,4.866699219,3.05E-05,0,-2.20E-07,6.28E-07,222.8498535,-0.126233369,-0.117097534
057001P263,30,618.6431894,42.69571521,13.25533849,740.314209,8.309819221,3,4.086486816,0.081283569,-0.150085449,-0.000577648,-0.003371008,216.0494995,-0.118085295,-0.085949957
057001P265,30,534.2318898,42.69291044,13.262766,748.5344849,5.220479965,6,2.610046387,0.583175659,-0.00970459,-0.0002799,2.43E-05,229.789566,-0.058984283,-0.069772683
057001P267,30,620.0913647,42.69448675,13.25509211,731.4448853,7.128660679,3,3.317016602,0.168312073,-0.052734375,-0.000258964,-0.001132148,155.2092438,-0.113534421,0.052438039
057001P268,30,334.2708375,42.73122917,13.26821953,685.229187,9.153701782,3,3.885498047,0.131332397,0.02130127,5.76E-05,0.000501512,13.32914257,0.156787887,0.037147298
057001P270,30,506.9662934,42.73567082,13.26538396,680.2783203,3.568869591,3,1.761291504,0.099205017,-0.00958252,-0.00029648,4.22E-05,234.7522888,-0.035992671,-0.050932769
057001P272,30,529.768126,42.7037301,13.26364861,847.4996948,2.785546064,6,1.275695801,9.16E-05,6.10E-05,8.36E-07,-2.29E-07,202.9703674,-0.044795338,-0.01898716
057001P274,30,640.0095386,42.69400778,13.20660394,1015.572021,19.42736816,6,9.643981934,0.098884583,0.038146973,0.000228228,0.000702712,30.16848373,0.304907382,0.177235886
057001P275,30,725.0617297,42.71305181,13.25189764,873.3422852,14.53136444,6,6.430725098,0.421257019,-0.046875,-0.001116028,-1.88E-05,344.4158325,0.249661446,-0.069632307
057001P309,30,538.1719528,42.69290012,13.25320774,729.1533203,7.41001749,3,3.367492676,0.924118042,-0.230651855,-0.001016278,-0.005066318,107.1092377,-0.038260095,0.124295063
057001P310,30,509.1610119,42.73531723,13.2676049,685.8925781,2.401989222,3,1.280334473,0.285484314,-0.235412598,-0.000924032,-0.005346421,160.4628143,-0.03953037,0.014027321
044001P89,30,438.87553,42.77129303,13.41428102,498.7479858,5.471499443,12,2.696899414,0.272121429,-0.033599854,-0.000230055,-0.000659327,123.2485962,-0.052515414,0.080103584
044001P91,30,493.041615,42.77217434,13.41484525,498.4638062,4.508829594,12,2.001800537,0.242027283,0.004455566,9.00E-05,2.71E-05,160.332428,-0.074253149,0.026539072
109002P209,30,403.5272847,42.9806421,13.35873643,547.9312744,9.17560482,6,4.681396484,1.168983459,0.973327637,0.008233379,0.017173704,265.1556396,-0.013640396,-0.160944924
057002P16,30,453,42.6265437,13.29164857,942.6884766,5.374801636,6,2.343078613,0.07421875,0.005554199,1.22E-05,0.000137335,196.7036896,-0.090110235,-0.027040701
057002P60,30,303,42.6197771,13.22044193,1000.973022,0.838570118,17,0.494018555,0.087486267,0.122375488,0.000380597,0.002882876,312.3674622,0.009863138,-0.010813839
057002P61,30,263,42.59984331,13.2323334,989.5383301,3.724066019,6,1.468505859,0.29864502,0.012573242,0.00143816,-0.001107222,91.61273956,-0.001831791,0.065060802
057002P62,30,380,42.62323514,13.3391615,1107.864014,5.950852394,6,2.4140625,0.068267822,-0.026000977,-0.000684714,2.95E-06,170.0484924,-0.102664217,0.018012892
057002P77,30,500,42.62958705,13.28860189,930.2415161,5.173965454,16,2.105773926,0.1329422,-0.140197754,-0.001752041,-0.001957301,86.0294342,0.006269746,0.09032844
057002P76,30,590,42.62513679,13.30058893,971.9909058,9.674650192,16,3.830993652,0.447532654,-0.340209961,-0.000211478,-0.008724366,87.66233063,0.006953329,0.170329794
057002P75,30,500,42.62843432,13.2910115,948.8651123,5.851245403,16,2.799194336,0.769668579,0.069519043,0.003453848,-0.001645899,132.197113,-0.068831399,0.075918123
057002P74,30,543,42.6770172,13.28794741,1090.93103,8.010260582,6,3.694091797,0.041824341,0.060668945,0.000286483,0.001309869,203.473526,-0.129072219,-0.056051299
057002P73,30,348,42.67412515,13.29328671,981.4238281,8.416800499,6,3.721069336,0.055145264,0.169128418,0.000724339,0.003720018,288.6225891,0.047248919,-0.140214458
057002P70,30,374,42.65580963,13.28854164,915.602478,1.934852481,16,0.760192871,0.052940369,0.010925293,0.000237029,5.35E-05,188.6784515,-0.033394139,-0.005097168
055005P15,23,255.5555556,42.58500241,12.76537003,225.0702972,2.462696552,12,0.94430542,0.08956337,-0.000854492,-2.45E-05,2.12E-06,185.9593353,-0.042774342,-0.004465077
044007P188,20,354.9085423,42.86117608,13.59439523,143.5778046,3.442995071,3,1.63710022,0.073535919,-0.039550781,-0.000552444,-0.000498428,240.2856293,-0.029820772,-0.052250933
044007P189,23,448.7296208,42.85287786,13.61694456,140.4300995,3.923408031,6,1.48210144,0.206785202,-0.056381226,-0.001124167,-0.000370395,268.648468,-0.001617599,-0.068562098
044007P190,19,491.9474242,42.84789598,13.59239564,173.1481018,6.001301765,6,2.865112305,0.410224915,-0.103103638,-0.00185833,-0.000855573,127.8069305,-0.064440742,0.083055764
057002P68,30,399,42.64954373,13.30501152,1008.135986,5.180745125,6,2.219970703,0.037254333,0.039489746,0.000177544,0.000869736,194.6951904,-0.087698616,-0.022999436
057002P67,30,355,42.64209793,13.30694577,981.4802856,4.838019371,6,2.385009766,0.594039917,-0.119018555,-0.000627124,-0.002530607,236.5164337,-0.046694268,-0.070591316
043005P26,18.00000012,546.2949068,42.99476398,13.22555534,1040.14502,16.74755096,17,8.45690918,0.340454102,-0.191162109,-0.002500077,-0.002156454,217.3336639,-0.23925586,-0.1824864
057002P65,30,484,42.63516049,13.30976829,978.2490845,3.917155981,16,1.862304688,0.069358826,0.004821777,9.90E-05,3.01E-05,209.1656799,-0.059789933,-0.033368483
057002P64,30,547,42.62723621,13.32450673,1053.48999,9.59486866,16,4.478027344,0.634109497,0.125366211,0.00335805,-0.00015773,133.2674866,-0.115859829,0.123087339
057002P63,30,569,42.62361188,13.31623882,977.3706055,10.25192833,6,4.026428223,0.523582458,-0.097473145,-0.000122406,-0.002430704,276.3232727,0.019919297,-0.179757386
057002P69,30,611,42.66456217,13.28609294,925.2125854,1.221113563,16,0.685302734,0.456550598,0.090454102,0.000930678,0.001480815,229.7971191,-0.01375865,-0.016279506
057002P66,30,377,42.63486993,13.32431411,1067.873047,5.525103569,16,2.526977539,0.035369873,0.011230469,7.15E-06,0.000292895,202.1923065,-0.089561686,-0.036535427
057003P86,30,472.724158,42.41504076,13.07895594,476.7030945,1.088606238,3,0.804199219,0.487983704,0.191802979,0.001692357,0.003421589,171.1631622,-0.018775668,0.002918989
044005P92,30,403.3889733,42.89979876,13.66432684,191.1067963,7.649303913,16,4.042694092,2.8586483,0.23677063,0.007150576,-0.001022198,245.0292206,-0.056695305,-0.121745527
044006P201,30,752.8178967,42.77231084,13.29704637,710.2296143,40.19532013,6,22.08355713,2.615066528,1.398376465,0.013472658,0.005394211,336.9630127,0.777501822,-0.330622405
044006P202,30,611.8923741,42.77520984,13.29821374,663.3607178,20.49266815,6,9.077148438,2.978233337,-0.267700195,-0.007609085,0.001984916,296.2905579,0.165531039,-0.335065752
044006P203,30,345.920583,42.77638839,13.29390306,680.4921265,10.95847607,17,5.868286133,1.200241089,0.451293945,0.010717749,0.00069507,222.5733032,-0.142584443,-0.13099058
